Timestamp,Schedule_Mode,FPS,Leaf_Lat_ms,Pest_Lat_ms,CPU_%,RAM_MB,Temp_C,Freq_MHz,Batt_Voltage_mV,Batt_Current_mA,Batt_Percent,Batt_State,Leaf_Detections,Pest_Detections
18:44:16.861,sequential,8.2,427.8,187.5,90.2,939.5,73.2,2400,16110,-478,81,idle,None,None
18:44:17.364,sequential,8.2,427.8,196.2,38.0,939.2,70.0,2400,16088,-618,81,idle,None,None
18:44:17.866,sequential,8.4,427.8,196.2,5.9,943.0,70.5,2400,16133,-540,81,idle,None,None
18:44:18.372,sequential,8.4,427.8,196.2,31.2,944.5,71.6,2400,16136,-401,81,idle,None,None
18:44:18.874,sequential,8.4,460.0,172.4,98.5,944.5,74.3,2400,16096,-546,81,idle,None,None
18:44:19.377,sequential,8.3,460.0,172.4,5.5,944.5,70.5,2400,16123,-620,81,idle,None,None
18:44:19.879,sequential,8.3,460.0,172.4,6.0,944.5,70.5,1500,16134,-476,81,idle,None,None
18:44:20.387,sequential,8.2,460.0,172.4,64.7,939.6,73.2,2400,16137,-416,81,idle,None,None
18:44:20.889,sequential,8.2,481.4,193.8,72.1,939.6,71.6,2400,16091,-581,81,idle,None,None
18:44:21.392,sequential,8.4,481.4,193.8,5.9,938.5,68.8,2400,16126,-597,81,idle,None,None
18:44:21.895,sequential,8.4,481.4,193.8,8.2,938.5,68.8,2400,16133,-432,81,idle,None,None
18:44:22.399,sequential,8.4,454.0,193.8,91.1,938.5,72.7,2400,16115,-473,81,idle,None,None
18:44:22.902,sequential,8.3,454.0,330.6,54.7,941.5,71.0,2400,16091,-638,81,idle,None,None
18:44:23.404,sequential,8.3,454.0,330.6,4.5,944.4,69.4,2400,16132,-573,81,idle,None,None
18:44:23.907,sequential,7.6,454.0,330.6,4.0,944.4,69.4,2400,16134,-406,81,idle,None,None
18:44:24.411,sequential,7.6,451.9,330.6,95.5,944.4,73.2,2400,16104,-480,81,idle,None,None
18:44:24.914,sequential,7.6,451.9,186.2,34.2,944.4,70.5,2400,16088,-620,81,idle,None,None
18:44:25.416,sequential,8.3,451.9,186.2,4.5,940.5,69.4,1700,16131,-542,81,idle,None,None
18:44:25.922,sequential,8.3,451.9,186.2,31.8,940.5,71.6,2400,16136,-397,81,idle,None,None
18:44:26.427,sequential,8.3,488.0,186.2,97.0,939.1,73.8,2400,16097,-527,81,idle,None,None
18:44:26.930,sequential,8.3,488.0,193.4,8.5,938.4,70.0,2400,16119,-625,81,idle,None,None
18:44:27.432,sequential,8.4,488.0,193.4,5.0,938.4,69.4,2400,16132,-492,81,idle,None,None
18:44:27.938,sequential,8.4,488.0,193.4,58.3,938.4,73.8,2400,16135,-408,81,idle,None,None
18:44:28.441,sequential,8.4,475.9,199.9,77.6,944.4,71.0,2400,16089,-578,81,idle,None,None
18:44:28.943,sequential,8.3,475.9,199.9,4.0,944.4,69.4,2400,16124,-623,81,idle,None,None
18:44:29.446,sequential,8.3,475.9,199.9,4.0,944.2,68.3,2400,16134,-452,81,idle,None,None
18:44:29.952,sequential,8.3,475.9,199.9,85.7,944.2,73.8,2400,16125,-451,81,idle,None,None
18:44:30.455,sequential,8.3,451.7,180.9,44.2,944.2,70.0,2400,16092,-618,81,idle,None,None
18:44:30.957,sequential,8.3,451.7,180.9,4.5,939.9,69.4,1700,16130,-571,81,idle,None,None
18:44:31.465,sequential,8.4,451.7,180.9,24.9,939.5,70.5,2400,16136,-399,81,idle,None,None
18:44:31.971,sequential,8.4,478.3,180.9,100.0,939.5,73.8,2400,16102,-497,81,idle,None,None
18:44:32.474,sequential,8.4,478.3,196.3,16.1,939.2,70.0,2400,16096,-621,81,idle,None,None
18:44:32.976,sequential,8.4,478.3,196.3,4.5,939.2,69.4,2400,16131,-520,81,idle,None,None
18:44:33.479,sequential,8.3,478.3,196.3,48.2,939.2,73.2,2400,16134,-401,81,idle,None,None
18:44:33.982,sequential,8.3,498.8,180.3,83.9,937.7,71.6,2400,16097,-556,81,idle,None,None
18:44:34.484,sequential,8.3,498.8,180.3,4.5,936.7,69.4,2400,16122,-628,81,idle,None,None
18:44:34.986,sequential,8.4,498.8,180.3,11.1,936.5,68.8,2400,16134,-478,81,idle,None,None
18:44:35.491,sequential,8.4,498.8,180.3,76.7,935.1,73.8,2400,16133,-435,81,idle,None,None
18:44:35.994,sequential,8.3,450.9,188.9,53.8,935.1,70.5,2400,16090,-610,81,idle,None,None
18:44:36.496,sequential,8.3,450.9,188.9,4.0,935.1,70.5,1900,16127,-596,81,idle,None,None
18:44:37.006,sequential,8.3,450.9,188.9,14.5,934.0,70.5,2400,16135,-415,81,idle,None,None
18:44:37.509,sequential,8.2,454.6,188.9,99.0,933.1,73.2,2400,16105,-480,81,idle,None,None
18:44:38.012,sequential,8.2,454.6,179.3,20.4,933.1,69.4,2400,16087,-613,81,idle,None,None
18:44:38.514,sequential,8.4,454.6,179.3,6.0,942.8,69.4,2400,16131,-534,81,idle,None,None
18:44:39.019,sequential,8.4,454.6,179.3,47.3,944.0,73.2,2400,16133,-404,81,idle,None,None
18:44:39.522,sequential,8.3,471.3,176.0,83.5,944.0,71.0,2400,16095,-552,81,idle,None,None
18:44:40.024,sequential,8.3,471.3,176.0,3.5,943.7,70.5,2400,16122,-567,81,idle,None,None
18:44:40.527,sequential,8.3,471.3,176.0,5.0,943.7,69.4,2400,16134,-401,81,idle,None,None
18:44:41.033,sequential,8.3,471.3,176.0,79.2,943.7,73.8,2400,16096,-514,81,idle,None,None
18:44:41.535,sequential,8.3,455.5,193.3,52.8,938.4,71.0,2400,16107,-621,81,idle,None,None
18:44:42.037,sequential,8.4,455.5,193.3,4.0,938.4,69.4,2400,16131,-510,81,idle,None,None
18:44:42.544,sequential,8.4,455.5,193.3,17.3,938.4,69.4,2400,16136,-398,81,idle,None,None
18:44:43.047,sequential,8.3,442.3,193.3,100.0,938.4,73.8,2400,16087,-561,81,idle,None,None
18:44:43.549,sequential,8.3,442.3,191.2,19.9,941.9,70.0,2400,16121,-617,81,idle,None,None
18:44:44.051,sequential,8.3,442.3,191.2,4.0,940.7,69.4,2400,16133,-451,81,idle,None,None
18:44:44.558,sequential,8.3,442.3,191.2,48.2,940.7,73.2,2400,16122,-455,81,idle,None,None
18:44:45.061,sequential,8.3,459.9,174.7,80.6,940.7,71.6,2400,16090,-623,81,idle,None,None
18:44:45.564,sequential,8.3,459.9,174.7,4.5,940.7,69.4,2400,16130,-569,81,idle,None,None
18:44:46.066,sequential,8.3,459.9,174.7,4.0,937.2,69.4,2400,16134,-401,81,idle,None,None
18:44:46.572,sequential,8.3,459.9,174.7,81.8,937.2,73.2,2400,16096,-515,81,idle,None,None
18:44:47.075,sequential,8.3,460.3,312.8,67.8,936.6,71.0,2400,16089,-652,81,idle,None,None
18:44:47.577,sequential,8.3,460.3,312.8,4.0,936.6,69.4,2400,16130,-539,81,idle,None,None
18:44:48.080,sequential,7.6,460.3,312.8,5.0,936.6,68.3,1700,16135,-400,81,idle,None,None
18:44:48.584,sequential,7.6,460.3,312.8,90.5,939.8,73.8,2400,16096,-518,81,idle,None,None
18:44:49.086,sequential,7.6,462.6,184.5,42.6,943.9,70.5,2400,16113,-616,81,idle,None,None
18:44:49.589,sequential,8.3,462.6,184.5,4.0,943.9,70.0,2400,16131,-495,81,idle,None,None
18:44:50.095,sequential,8.3,462.6,184.5,27.2,943.9,71.0,2400,16131,-411,81,idle,None,None
18:44:50.598,sequential,8.3,459.4,184.5,99.5,943.9,74.3,2400,16102,-496,81,idle,None,None
18:44:51.101,sequential,8.3,459.4,176.8,8.0,939.3,69.4,2400,16091,-621,81,idle,None,None
18:44:51.604,sequential,8.4,459.4,176.8,4.0,939.3,69.4,2400,16129,-525,81,idle,None,None
18:44:52.110,sequential,8.4,459.4,176.8,56.0,939.3,73.8,2400,16134,-400,81,idle,None,None
18:44:52.613,sequential,8.4,470.3,193.4,74.8,939.3,71.0,2400,16090,-552,81,idle,None,None
18:44:53.115,sequential,8.3,470.3,193.4,4.0,938.6,69.4,2400,16119,-625,81,idle,None,None
18:44:53.618,sequential,8.3,470.3,193.4,7.5,946.8,68.8,1700,16133,-403,81,idle,None,None
18:44:54.124,sequential,8.3,470.3,193.4,88.7,946.8,73.2,2400,16098,-508,81,idle,None,None
18:44:54.626,sequential,8.3,467.0,175.2,42.7,946.3,70.0,2400,16109,-615,81,idle,None,None
18:44:55.129,sequential,8.3,467.0,175.2,4.5,946.3,70.0,2400,16131,-506,81,idle,None,None
18:44:55.632,sequential,8.4,467.0,175.2,25.9,946.3,72.2,2400,16131,-403,81,idle,None,None
18:44:56.138,sequential,8.4,458.9,175.2,100.0,946.3,74.3,2400,16088,-575,81,idle,None,None
18:44:56.641,sequential,8.3,458.9,184.1,10.4,941.7,70.0,2400,16120,-620,81,idle,None,None
18:44:57.143,sequential,8.3,458.9,184.1,4.0,941.3,69.4,2400,16132,-449,81,idle,None,None
18:44:57.650,sequential,8.2,458.9,184.1,57.8,941.3,73.8,2400,16119,-456,81,idle,None,None
18:44:58.153,sequential,8.2,442.9,196.7,71.3,941.3,71.6,2400,16091,-618,81,idle,None,None
18:44:58.655,sequential,8.2,442.9,196.7,6.0,955.2,69.4,2400,16128,-565,81,idle,None,None
18:44:59.158,sequential,8.4,442.9,196.7,12.0,955.0,68.8,2400,16127,-412,81,idle,None,None
18:44:59.662,sequential,8.4,446.6,196.7,91.1,955.0,73.2,2400,16097,-526,81,idle,None,None
18:45:00.165,sequential,8.4,446.6,190.2,37.0,954.2,70.5,2400,16109,-618,81,idle,None,None
18:45:00.667,sequential,8.4,446.6,190.2,0.5,954.2,68.8,2400,16132,-496,81,idle,None,None
18:45:01.174,sequential,8.4,446.6,190.2,25.4,951.7,71.6,2400,16136,-391,81,idle,None,None
18:45:01.677,sequential,8.4,377.0,150.3,79.2,948.6,71.6,2400,16085,-580,81,idle,None,None
18:45:02.179,sequential,8.4,377.0,150.3,0.0,947.4,69.4,2400,16128,-586,81,idle,None,None
18:45:02.682,sequential,8.4,377.0,150.3,0.0,947.4,68.8,2400,16134,-397,81,idle,None,None
18:45:03.187,sequential,8.4,372.6,150.3,82.1,947.0,73.2,2400,16097,-494,81,idle,None,None
18:45:03.690,sequential,8.4,372.6,157.5,23.0,946.7,69.4,2400,16121,-587,81,idle,None,None
18:45:04.192,sequential,8.4,372.6,157.5,0.0,942.1,68.3,1500,16134,-475,81,idle,None,None
18:45:04.698,sequential,8.4,372.6,157.5,38.1,942.1,72.2,2400,16140,-371,81,idle,None,None
18:45:05.201,sequential,8.4,393.9,152.4,69.5,941.4,70.0,2400,16088,-551,81,idle,None,None
18:45:05.703,sequential,8.4,393.9,152.4,0.0,941.4,69.4,2400,16130,-564,81,idle,None,None
18:45:06.205,sequential,8.4,393.9,152.4,0.0,938.2,68.3,2400,16134,-388,81,idle,None,None
18:45:06.712,sequential,8.4,371.5,152.4,91.6,938.2,73.8,2400,16093,-513,81,idle,None,None
18:45:07.214,sequential,8.4,371.5,152.1,12.1,937.2,69.4,2400,16121,-588,81,idle,None,None
18:45:07.716,sequential,8.4,371.5,152.1,0.0,937.2,68.8,2400,16132,-462,81,idle,None,None
18:45:08.222,sequential,8.4,371.5,152.1,49.0,936.3,73.2,2400,16134,-421,81,idle,None,None
18:45:08.725,sequential,8.4,375.2,149.6,57.4,948.6,70.0,2400,16087,-586,81,idle,None,None
18:45:09.227,sequential,8.4,375.2,149.6,0.0,951.2,69.4,2400,16129,-555,81,idle,None,None
18:45:09.734,sequential,8.4,375.2,149.6,6.5,951.2,70.0,1800,16134,-391,81,idle,None,None
18:45:10.237,sequential,8.4,389.6,151.0,99.5,951.0,73.2,2400,16093,-511,81,idle,None,None
18:45:10.739,sequential,8.4,389.6,151.0,1.0,950.9,69.4,2400,16121,-569,81,idle,None,None
18:45:11.242,sequential,8.4,389.6,151.0,0.5,945.0,68.8,2400,16133,-446,81,idle,None,None
18:45:11.747,sequential,8.4,389.6,151.0,61.4,945.0,73.8,2400,16126,-438,81,idle,None,None
18:45:12.250,sequential,8.4,372.2,152.5,43.2,944.9,70.0,2400,16085,-586,81,idle,None,None
18:45:12.752,sequential,8.4,372.2,152.5,0.0,944.9,67.8,2400,16130,-537,81,idle,None,None
18:45:13.258,sequential,8.4,372.2,152.5,18.0,944.4,70.5,2400,16134,-388,81,idle,None,None
18:45:13.761,sequential,8.4,370.5,151.3,85.8,944.4,71.6,2400,16087,-548,81,idle,None,None
18:45:14.263,sequential,8.4,370.5,151.3,0.5,944.3,68.8,2400,16123,-587,81,idle,None,None
18:45:14.766,sequential,8.4,370.5,151.3,0.0,944.3,68.3,2400,16133,-425,81,idle,None,None
18:45:15.271,sequential,8.4,384.6,151.3,76.0,944.3,72.7,2400,16122,-453,81,idle,None,None
18:45:15.774,sequential,8.4,384.6,152.5,30.5,944.3,68.8,2400,16099,-576,81,idle,None,None
18:45:16.276,sequential,8.4,384.6,152.5,0.0,941.6,68.8,2400,16131,-510,81,idle,None,None
18:45:16.782,sequential,8.4,384.6,152.5,30.5,941.6,71.6,2400,16134,-387,81,idle,None,None
18:45:17.285,sequential,8.4,374.7,153.0,74.4,938.6,71.0,2400,16085,-568,81,idle,None,None
18:45:17.787,sequential,8.4,374.7,153.0,0.0,938.6,68.8,2400,16126,-588,81,idle,None,None
18:45:18.289,sequential,8.4,374.7,153.0,0.0,938.6,68.3,2400,16133,-407,81,idle,None,None
18:45:18.795,sequential,8.4,369.8,153.0,87.6,938.6,73.8,2400,16098,-483,81,idle,None,None
18:45:19.298,sequential,8.4,369.8,176.1,20.1,951.6,69.4,2400,16109,-589,81,idle,None,None
18:45:19.800,sequential,8.4,369.8,176.1,0.0,951.6,69.4,2400,16131,-493,81,idle,None,None
18:45:20.306,sequential,8.4,369.8,176.1,40.2,951.0,72.7,2400,16134,-391,81,idle,None,None
18:45:20.809,sequential,8.4,380.0,150.0,65.2,951.0,70.0,2400,16086,-580,81,idle,None,None
18:45:21.311,sequential,8.4,380.0,150.0,0.0,945.8,68.8,2400,16129,-582,81,idle,None,None
18:45:21.814,sequential,8.4,380.0,150.0,0.0,945.8,68.3,2400,16133,-392,81,idle,None,None
18:45:22.319,sequential,8.4,372.8,150.0,97.0,944.8,73.8,2400,16095,-498,81,idle,None,None
18:45:22.822,sequential,8.4,372.8,152.4,7.5,943.4,69.4,2400,16120,-586,81,idle,None,None
18:45:23.324,sequential,8.4,372.8,152.4,0.0,942.1,68.3,2400,16132,-476,81,idle,None,None
18:45:23.831,sequential,8.4,372.8,152.4,54.0,942.1,73.2,2400,16133,-412,81,idle,None,None
18:45:24.333,sequential,8.4,398.8,160.6,55.0,951.6,68.8,2400,16087,-591,81,idle,None,None
18:45:24.835,sequential,8.4,398.8,160.6,0.0,951.6,68.8,2400,16129,-568,81,idle,None,None
18:45:25.342,sequential,8.4,398.8,160.6,4.0,950.7,68.3,1500,16133,-387,81,idle,None,None
18:45:25.845,sequential,8.4,395.1,160.6,99.0,950.7,73.2,2400,16100,-483,81,idle,None,None
18:45:26.348,sequential,8.4,395.1,155.7,4.0,945.0,69.4,2400,16120,-566,81,idle,None,None
18:45:26.850,sequential,8.4,395.1,155.7,0.0,945.0,68.3,2400,16131,-470,81,idle,None,None
18:45:27.355,sequential,8.4,395.1,155.7,57.4,944.4,73.2,2400,16133,-411,81,idle,None,None
18:45:27.858,sequential,8.4,370.7,151.4,46.7,944.4,70.0,2400,16087,-584,81,idle,None,None
18:45:28.360,sequential,8.4,370.7,151.4,0.0,941.9,69.4,2400,16129,-561,81,idle,None,None
18:45:28.870,sequential,8.4,370.7,151.4,15.0,941.9,70.0,2400,16132,-388,81,idle,None,None
18:45:29.373,sequential,8.4,393.3,150.5,92.6,947.0,71.6,2400,16092,-524,81,idle,None,None
18:45:29.875,sequential,8.4,393.3,150.5,0.0,947.0,69.4,2400,16120,-591,81,idle,None,None
18:45:30.378,sequential,8.4,393.3,150.5,0.0,946.9,68.8,2400,16132,-454,81,idle,None,None
18:45:30.883,sequential,8.4,393.3,150.5,69.0,946.9,74.3,2400,16135,-404,81,idle,None,None
18:45:31.386,sequential,8.4,388.7,152.1,38.5,946.6,68.8,2400,16085,-566,81,idle,None,None
18:45:31.888,sequential,8.4,388.7,152.1,0.0,946.6,67.8,2400,16128,-551,81,idle,None,None
18:45:32.394,sequential,8.4,388.7,152.1,23.0,940.2,71.6,2400,16132,-388,81,idle,None,None
18:45:32.897,sequential,8.4,370.1,154.6,81.3,940.2,71.0,2400,16090,-533,81,idle,None,None
18:45:33.399,sequential,8.4,370.1,154.6,0.0,940.0,68.8,2400,16119,-585,81,idle,None,None
18:45:33.902,sequential,8.4,370.1,154.6,0.0,940.0,68.3,2400,16131,-439,81,idle,None,None
18:45:34.408,sequential,8.4,373.8,154.6,80.1,939.8,72.7,2400,16121,-446,81,idle,None,None
18:45:34.910,sequential,8.4,373.8,152.1,24.4,939.8,69.4,2400,16089,-587,81,idle,None,None
18:45:35.413,sequential,8.4,373.8,152.1,0.0,934.8,68.8,2400,16128,-528,81,idle,None,None
18:45:35.920,sequential,8.4,373.8,152.1,38.4,934.8,72.7,2400,16133,-386,81,idle,None,None
18:45:36.422,sequential,8.4,391.5,150.5,69.5,934.7,70.5,2400,16088,-531,81,idle,None,None
18:45:36.924,sequential,8.4,391.5,150.5,0.5,934.7,68.3,2400,16121,-569,81,idle,None,None
18:45:37.427,sequential,8.4,391.5,150.5,4.3,934.6,68.3,2400,16131,-425,81,idle,None,None
18:45:37.930,sequential,8.4,372.7,150.5,91.5,934.6,73.8,2400,16108,-467,81,idle,None,None
18:45:38.433,sequential,8.4,372.7,151.9,13.9,931.5,68.3,2400,16097,-585,81,idle,None,None
18:45:38.935,sequential,8.4,372.7,151.9,0.0,931.5,68.3,2400,16129,-507,81,idle,None,None
18:45:39.438,sequential,8.4,372.7,151.9,49.7,943.2,72.2,2400,16132,-389,81,idle,None,None
18:45:39.941,sequential,8.4,375.2,156.3,57.2,947.9,69.4,2400,16085,-575,81,idle,None,None
18:45:40.443,sequential,8.4,375.2,156.3,0.0,947.9,68.8,2400,16125,-588,81,idle,None,None
18:45:40.950,sequential,8.4,375.2,156.3,2.5,947.9,67.8,1800,16131,-402,81,idle,None,None
18:45:41.453,sequential,8.4,383.1,156.3,100.0,947.9,73.8,2400,16102,-475,81,idle,None,None
18:45:41.956,sequential,8.4,383.1,155.0,3.5,944.7,68.8,2400,16118,-578,81,idle,None,None
18:45:42.458,sequential,8.4,383.1,155.0,0.5,941.5,68.8,2400,16130,-490,81,idle,None,None
18:45:42.963,sequential,8.4,383.1,155.0,59.1,941.5,72.7,2400,16132,-398,81,idle,None,None
18:45:43.466,sequential,8.4,371.9,160.7,46.5,941.5,70.0,2400,16085,-586,81,idle,None,None
18:45:43.968,sequential,8.4,371.9,160.7,0.0,941.5,68.8,2400,16128,-575,81,idle,None,None
18:45:44.475,sequential,8.4,371.9,160.7,14.1,944.8,70.0,2400,16132,-388,81,idle,None,None
18:45:44.978,sequential,8.4,370.7,154.0,90.2,944.3,70.5,2400,16091,-505,81,idle,None,None
18:45:45.480,sequential,1370.6,370.7,154.0,5.0,946.3,69.4,2400,16117,-591,81,idle,None,None
18:45:45.982,sequential,1370.6,370.7,154.0,4.0,944.9,68.3,2400,16129,-481,81,idle,None,None
18:45:46.488,sequential,8.5,370.7,154.0,73.0,944.9,73.2,2400,16131,-420,81,idle,None,None
18:45:46.990,sequential,8.5,468.4,175.7,58.2,941.6,69.4,2400,16084,-586,81,idle,None,None
18:45:47.493,sequential,8.4,468.4,175.7,4.0,941.3,69.4,2400,16122,-590,81,idle,None,None
18:45:47.999,sequential,8.4,468.4,175.7,9.0,939.9,69.4,2400,16129,-421,81,idle,None,None
18:45:48.502,sequential,8.4,460.9,175.7,100.0,939.9,73.2,2400,16098,-483,81,idle,None,None
18:45:49.004,sequential,8.3,460.9,192.3,28.0,938.3,68.8,2400,16082,-624,81,idle,None,None
18:45:49.507,sequential,8.3,460.9,192.3,5.0,945.3,69.4,2400,16125,-540,81,idle,None,None
18:45:50.014,sequential,8.4,460.9,192.3,39.2,945.1,72.2,2400,16130,-400,81,idle,None,None
18:45:50.519,sequential,8.4,443.1,190.9,89.1,946.0,71.6,2400,16089,-541,81,idle,None,None
18:45:51.022,sequential,8.3,443.1,190.9,4.0,944.9,69.4,2400,16116,-616,81,idle,None,None
18:45:51.524,sequential,8.3,443.1,190.9,5.0,944.9,68.8,1700,16127,-478,81,idle,None,None
18:45:52.030,sequential,8.3,443.1,190.9,74.5,944.2,73.8,2400,16131,-414,81,idle,None,None
18:45:52.533,sequential,8.3,464.4,173.7,55.9,941.2,70.0,2400,16084,-581,81,idle,None,None
18:45:53.035,sequential,8.3,464.4,173.7,5.0,939.9,68.8,2400,16120,-594,81,idle,None,None
18:45:53.542,sequential,8.4,464.4,173.7,10.6,939.9,70.5,2400,16128,-423,81,idle,None,None
18:45:54.045,sequential,8.4,457.7,173.7,100.0,939.9,73.8,2400,16097,-568,81,idle,None,None
18:45:54.547,sequential,8.4,457.7,193.3,25.1,947.6,69.4,2400,16115,-626,81,idle,None,None
18:45:55.050,sequential,8.3,457.7,193.3,4.0,946.8,67.8,2400,16127,-457,81,idle,None,None
18:45:55.557,sequential,8.3,457.7,193.3,44.3,946.8,72.7,2400,16121,-446,81,idle,None,None
18:45:56.103,sequential,8.3,431.1,193.3,91.7,946.1,71.6,2400,16086,-619,81,idle,None,None
18:45:56.605,sequential,8.3,431.1,328.7,5.9,946.1,69.4,2400,16121,-591,81,idle,None,None
18:45:57.108,sequential,8.3,431.1,328.7,5.0,942.1,68.8,1700,16129,-417,81,idle,None,None
18:45:57.614,sequential,7.3,431.1,328.7,61.6,942.1,72.2,2400,16116,-452,81,idle,None,None
18:45:58.117,sequential,7.3,445.6,193.2,68.5,941.2,71.0,2400,16084,-609,81,idle,None,None
18:45:58.619,sequential,8.3,445.6,193.2,4.5,941.2,70.0,2400,16125,-558,81,idle,None,None
18:45:59.122,sequential,8.3,445.6,193.2,4.5,940.9,68.8,2400,16129,-401,81,idle,None,None
18:45:59.626,sequential,8.3,449.8,193.2,94.0,942.0,73.2,2400,16089,-526,81,idle,None,None
18:46:00.128,sequential,8.3,449.8,186.5,35.7,944.0,70.0,2400,16110,-619,81,idle,None,None
18:46:00.631,sequential,8.3,449.8,186.5,4.0,944.0,68.8,2400,16125,-493,81,idle,None,None
18:46:01.136,sequential,8.4,449.8,186.5,30.5,943.7,72.2,2400,16127,-409,81,idle,None,None
18:46:01.638,sequential,8.4,481.3,186.5,100.0,943.7,73.8,2400,16083,-578,81,idle,None,None
18:46:02.141,sequential,8.3,481.3,203.5,10.0,938.6,69.4,2400,16114,-623,81,idle,None,None
18:46:02.643,sequential,8.3,481.3,203.5,5.0,938.6,68.3,1700,16128,-453,81,idle,None,None
18:46:03.150,sequential,8.3,481.3,203.5,57.3,938.6,72.7,2400,16122,-433,81,idle,None,None
18:46:03.653,sequential,8.2,468.2,175.6,74.1,938.2,71.0,2400,16085,-608,81,idle,None,None
18:46:04.155,sequential,8.2,468.2,175.6,5.5,938.2,70.0,2400,16123,-576,81,idle,None,None
18:46:04.657,sequential,8.4,468.2,175.6,4.0,938.2,68.8,2400,16128,-402,81,idle,None,None
18:46:05.164,sequential,8.4,468.2,175.6,88.6,938.2,73.8,2400,16094,-506,81,idle,None,None
18:46:05.667,sequential,8.3,463.3,179.0,42.1,934.8,70.5,2400,16091,-627,81,idle,None,None
18:46:06.169,sequential,8.3,463.3,179.0,4.0,934.5,69.4,2400,16122,-532,81,idle,None,None
18:46:06.677,sequential,8.3,463.3,179.0,26.2,934.5,72.2,2400,16125,-415,81,idle,None,None
18:46:07.183,sequential,8.2,443.1,179.0,100.0,934.8,73.8,2400,16085,-570,81,idle,None,None
18:46:07.686,sequential,8.2,443.1,198.5,9.0,934.5,70.0,2400,16115,-623,81,idle,None,None
18:46:08.188,sequential,8.4,443.1,198.5,11.6,932.9,69.4,2400,16127,-460,81,idle,None,None
18:46:08.695,sequential,8.4,443.1,198.5,59.2,932.9,74.3,2400,16122,-450,81,idle,None,None
18:46:09.198,sequential,8.4,460.8,192.1,72.5,932.4,70.5,2400,16085,-623,81,idle,None,None
18:46:09.700,sequential,7.9,460.8,192.1,5.5,944.2,69.4,2400,16124,-579,81,idle,None,None
18:46:10.202,sequential,7.9,460.8,192.1,4.5,947.8,68.8,2400,16126,-406,81,idle,None,None
18:46:10.712,sequential,8.2,436.0,192.1,89.7,947.8,73.2,2400,16092,-506,81,idle,None,None
18:46:11.214,sequential,8.2,436.0,203.1,39.0,947.7,69.4,2400,16088,-624,81,idle,None,None
18:46:11.716,sequential,8.4,436.0,203.1,4.0,947.7,68.8,2400,16124,-520,81,idle,None,None
18:46:12.222,sequential,8.4,436.0,203.1,27.4,941.4,72.2,2400,16126,-400,81,idle,None,None
18:46:12.725,sequential,8.4,456.0,170.8,99.5,941.4,73.8,2400,16084,-558,81,idle,None,None
18:46:13.228,sequential,8.3,456.0,170.8,5.5,941.3,68.8,1500,16114,-618,81,idle,None,None
18:46:13.731,sequential,8.3,456.0,170.8,5.5,941.3,68.8,1700,16125,-454,81,idle,None,None
18:46:14.238,sequential,8.2,456.0,170.8,62.7,941.3,72.7,2400,16123,-426,81,idle,None,None
18:46:14.741,sequential,8.2,474.4,195.8,72.3,941.3,71.0,2400,16081,-608,81,idle,None,None
18:46:15.243,sequential,8.2,474.4,195.8,5.5,941.0,69.4,2400,16121,-589,81,idle,None,None
18:46:15.746,sequential,8.4,474.4,195.8,5.5,941.0,68.8,2400,16126,-410,81,idle,None,None
18:46:16.249,sequential,8.4,456.5,195.8,90.0,940.8,73.2,2400,16093,-495,81,idle,None,None
18:46:16.751,sequential,8.3,456.5,176.7,38.8,940.8,70.0,2400,16088,-619,81,idle,None,None
18:46:17.253,sequential,8.3,456.5,176.7,4.0,938.0,69.4,2400,16123,-524,81,idle,None,None
18:46:17.759,sequential,8.2,456.5,176.7,29.0,938.0,72.2,2400,16127,-401,81,idle,None,None
18:46:18.261,sequential,8.2,463.5,176.7,100.0,938.0,74.3,2400,16084,-554,81,idle,None,None
18:46:18.764,sequential,8.2,463.5,178.7,6.0,936.9,70.0,2400,16114,-621,81,idle,None,None
18:46:19.266,sequential,8.4,463.5,178.7,5.0,935.2,68.8,1600,16124,-465,81,idle,None,None
18:46:19.771,sequential,8.4,463.5,178.7,62.2,935.2,72.7,2400,16127,-423,81,idle,None,None
18:46:20.274,sequential,8.3,458.9,343.1,79.4,952.1,71.0,2400,16083,-600,81,idle,None,None
18:46:20.777,sequential,8.3,458.9,343.1,4.5,952.1,69.4,2400,16118,-598,81,idle,None,None
18:46:21.279,sequential,8.3,458.9,343.1,4.5,951.6,68.8,2400,16125,-424,81,idle,None,None
18:46:21.784,sequential,8.0,458.9,343.1,62.4,951.6,73.2,2400,16127,-437,81,idle,None,None
18:46:22.287,sequential,8.0,437.9,194.1,65.8,946.6,70.5,2400,16081,-612,81,idle,None,None
18:46:22.789,sequential,8.3,437.9,194.1,4.5,946.6,68.8,2400,16122,-581,81,idle,None,None
18:46:23.291,sequential,8.3,437.9,194.1,4.0,945.6,68.3,2400,16126,-405,81,idle,None,None
18:46:23.798,sequential,8.3,454.4,194.1,96.5,945.6,72.7,2400,16092,-502,81,idle,None,None
18:46:24.301,sequential,8.3,454.4,171.0,31.2,944.5,69.4,2400,16091,-621,81,idle,None,None
18:46:24.803,sequential,8.3,454.4,171.0,5.0,944.5,69.4,1700,16124,-519,81,idle,None,None
18:46:25.310,sequential,8.3,454.4,171.0,40.0,953.0,71.6,2400,16127,-397,81,idle,None,None
